Order Date,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales_Normalized,Profit_Normalized,Year,Month,Month_Name,Profit_Margin
2014-08-17,Corporate,Little Rock,Arkansas,South,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,0.00502499421769627,0.44350202673954864,2014,8,August,0.45999999999999996
2014-08-17,Corporate,Little Rock,Arkansas,South,Office Supplies,Binders,Avery Non-Stick Binders,17.96,4,0.0,8.2616,0.0007737420330986309,0.4405506576886835,2014,8,August,0.45999999999999996
2014-08-17,Corporate,Little Rock,Arkansas,South,Office Supplies,Fasteners,Colored Push Pins,12.67,7,0.0,4.5612,0.0005400645179643675,0.4403039635988217,2014,8,August,0.36000000000000004
2014-08-17,Corporate,Little Rock,Arkansas,South,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,4,0.0,122.3856,0.014997590780401618,0.4481589476874395,2014,8,August,0.36
2017-08-15,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Tennsco Single-Tier Lockers,1801.632,6,0.2,-337.806,0.07956467601694775,0.417479413603535,2017,8,August,-0.18749999999999997
2015-09-06,Corporate,La Quinta,California,West,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,46.32,4,0.0,18.0648,0.0020265008855008446,0.44120420635956614,2015,9,September,0.39
2015-01-27,Consumer,Cleveland,Ohio,East,Furniture,Chairs,High-Back Leather Manager's Chair,181.986,2,0.3,-54.5958,0.008019335246220121,0.43636015150446456,2015,1,January,-0.3
2015-01-27,Consumer,Cleveland,Ohio,East,Technology,Phones,Polycom VVX 310 VoIP phone,431.976,4,0.4,-100.7944,0.019062254340438366,0.4332802353927218,2015,1,January,-0.23333333333333334
2015-01-27,Consumer,Cleveland,Ohio,East,Technology,Phones,Nortel Meridian M5316 Digital phone,155.37,1,0.4,-36.253,0.006843614878958581,0.43758300858789295,2015,1,January,-0.23333333333333334
2015-07-16,Corporate,San Francisco,California,West,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,1348.704,6,0.2,-219.1644,0.059557286683350086,0.4253888778592254,2015,7,July,-0.1625
2015-07-16,Corporate,San Francisco,California,West,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,700.152,3,0.2,78.7671,0.03090851167477603,0.44525103876985217,2015,7,July,0.11249999999999999
2016-04-30,Corporate,Scottsdale,Arizona,West,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,111.888,7,0.2,22.3776,0.004922865216752902,0.4414917272412968,2016,4,April,0.2
2014-09-26,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,143.952,3,0.2,14.3952,0.006339242503192415,0.44095956560933447,2014,9,September,0.1
2016-09-08,Home Office,Malden,Massachusetts,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",173.94,3,0.0,13.9152,0.007663915721310806,0.4409275655112009,2016,9,September,0.08
2016-09-08,Home Office,Malden,Massachusetts,East,Office Supplies,Labels,Avery 52,14.76,4,0.0,6.9372,0.0006323870144918931,0.44046236408458317,2016,9,September,0.47
2017-04-16,Consumer,San Jose,California,West,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",205.92,4,0.0,2.0592,0.00907658243851189,0.4401371630873001,2017,4,April,0.010000000000000002
2017-04-16,Consumer,San Jose,California,West,Furniture,Bookcases,O'Sullivan Living Dimensions 2-Shelf Bookcases,102.833,1,0.15,-6.049,0.0045228746875391485,0.43959661476295186,2017,4,April,-0.05882352941176471
2015-08-16,Consumer,Phoenix,Arizona,West,Office Supplies,Art,Newell 346,2.304,1,0.2,0.2592,8.216260456516632e-05,0.44001716271929897,2015,8,August,0.1125
2015-08-16,Consumer,Phoenix,Arizona,West,Technology,Phones,Samsung Galaxy S4 Mini,1879.96,5,0.2,211.4955,0.08302469348489418,0.4540996259055194,2015,8,August,0.11249999999999999
2015-08-16,Consumer,Phoenix,Arizona,West,Office Supplies,Paper,Xerox 1891,313.024,8,0.2,105.6456,0.013807734911279405,0.44704294426502905,2015,8,August,0.3375
2015-08-16,Consumer,Phoenix,Arizona,West,Office Supplies,Labels,Avery 488,5.04,2,0.2,1.764,0.00020302114547392713,0.4401174830269479,2015,8,August,0.35
2017-11-19,Consumer,Henderson,Kentucky,South,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,0.03628565658257633,0.4542458463539288,2017,11,November,0.26
2017-11-19,Consumer,Henderson,Kentucky,South,Office Supplies,Binders,GBC Imprintable Covers,21.96,2,0.0,10.7604,0.0009504358063570532,0.44071724486621755,2017,11,November,0.49
2016-09-14,Home Office,Columbia,South Carolina,South,Office Supplies,Paper,Xerox 224,25.92,4,0.0,12.4416,0.0011253626418828912,0.4408293252099306,2016,9,September,0.4799999999999999
2016-08-15,Consumer,Tallahassee,Florida,South,Technology,Phones,HTC One Mini,705.544,7,0.2,70.5544,0.031146694881128378,0.4447035237574728,2016,8,August,0.1
2015-09-26,Consumer,New York City,New York,East,Technology,Accessories,Dell Slim USB Multimedia Keyboard,50.0,2,0.0,12.0,0.002189059156898593,0.4407998851196476,2015,9,September,0.24
2016-10-08,Corporate,Houston,Texas,Central,Furniture,Furnishings,Contemporary Wood/Metal Frame,51.712,8,0.6,-32.32,0.0022646840918531977,0.4378452093919754,2016,10,October,-0.625
2015-03-24,Corporate,Coral Springs,Florida,South,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",6.992,2,0.2,0.5244,0.0002892477068240372,0.4400348427735178,2015,3,March,0.075
2015-05-31,Consumer,Orem,Utah,West,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,1406.86,7,0.0,140.686,0.06212623745275428,0.4493789780955328,2015,5,May,0.1
2015-05-31,Consumer,Orem,Utah,West,Office Supplies,Labels,Self-Adhesive Removable Labels,15.75,5,0.0,7.56,0.0006761187233733526,0.44050388421191156,2015,5,May,0.48
2015-05-31,Consumer,Orem,Utah,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,0.014252826526117372,0.4440924952169853,2015,5,May,0.19
2015-12-25,Consumer,Nashville,Tennessee,South,Office Supplies,Labels,Avery 474,9.216,4,0.2,3.3408,0.0003874894447557199,0.4402226033493169,2015,12,December,0.36250000000000004
2015-12-25,Consumer,Nashville,Tennessee,South,Office Supplies,Paper,Xerox 227,10.368,2,0.2,3.6288,0.0004383772514541456,0.4402418034081971,2015,12,December,0.35
2015-03-17,Corporate,New York City,New York,East,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,15.02,1,0.0,2.7036,0.0006438721097536906,0.4401801232190445,2015,3,March,0.18
2015-03-17,Corporate,New York City,New York,East,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",33.82,2,0.0,9.1314,0.001474332844068275,0.4406086445331765,2015,3,March,0.26999999999999996
2017-12-21,Consumer,Bowling Green,Kentucky,South,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,71.0,4,0.0,27.69,0.0031167014665053096,0.4418458883273908,2017,12,December,0.39
2017-11-01,Consumer,Bellingham,Washington,West,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,25.12,5,0.2,7.85,0.0010900238872312068,0.44052321760453395,2017,11,November,0.3125
2017-11-01,Consumer,Bellingham,Washington,West,Furniture,Tables,Hon 94000 Series Round Tables,2665.62,9,0.0,239.9058,0.11773000095944718,0.4559936517138652,2017,11,November,0.09
2017-09-07,Corporate,New York City,New York,East,Office Supplies,Storage,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",478.08,8,0.0,133.8624,0.02109882677101494,0.44892407003381474,2017,9,September,0.28
2017-12-27,Corporate,Newark,Ohio,East,Technology,Phones,AT&T 1080 Corded phone,164.388,2,0.4,-35.6174,0.007241970990769694,0.4376253820511716,2017,12,December,-0.21666666666666667
2017-12-27,Corporate,Newark,Ohio,East,Office Supplies,Art,BIC Brite Liner Highlighters,13.248,4,0.2,3.6432,0.0005655967682002095,0.4402427634111411,2017,12,December,0.275
2017-07-16,Home Office,Woodstock,Illinois,Central,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack",2.912,2,0.2,0.91,0.0001090200581004465,0.44006054951901846,2017,7,July,0.3125
2016-08-12,Consumer,Carrollton,Texas,Central,Technology,Accessories,Logitech diNovo Edge Keyboard,1399.944,7,0.2,52.4979,0.06182073391879047,0.4434997533992437,2016,8,August,0.0375
2017-07-09,Home Office,Lafayette,Indiana,Central,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,526.45,5,0.0,31.587,0.023235496224142414,0.44210568912411324,2017,7,July,0.06
2014-11-22,Corporate,Columbus,Georgia,South,Office Supplies,Envelopes,Fashion Color Clasp Envelopes,16.23,3,0.0,7.9527,0.0006973219761643633,0.4405300642921971,2014,11,November,0.49
2014-11-22,Corporate,Columbus,Georgia,South,Office Supplies,Binders,GBC ProClick Punch Binding System,319.9,5,0.0,156.751,0.014111471507510631,0.45044998137994285,2014,11,November,0.49000000000000005
2014-11-22,Corporate,Columbus,Georgia,South,Office Supplies,Envelopes,Staple envelope,11.36,2,0.0,5.3392,0.00048219730722223427,0.44035583042454657,2014,11,November,0.47000000000000003
2014-11-22,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,3,0.0,290.3016,0.02980276204172482,0.4593533820170381,2014,11,November,0.43
2014-01-26,Home Office,Alexandria,Virginia,South,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",62.82,3,0.0,30.7818,0.0027553627001918363,0.4420520089594941,2014,1,January,0.49
2014-01-26,Home Office,Alexandria,Virginia,South,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, 72h",489.92,8,0.0,0.0,0.021621840339859873,0.4399998826663068,2014,1,January,0.0
2014-01-26,Home Office,Alexandria,Virginia,South,Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",19.44,3,0.0,9.3312,0.0008391187292042472,0.44062196457402464,2014,1,January,0.48000000000000004
2014-01-26,Home Office,Alexandria,Virginia,South,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",16.68,2,0.0,8.34,0.0007172000256559358,0.4405558843713787,2014,1,January,0.5
2014-01-26,Home Office,Alexandria,Virginia,South,Technology,Phones,Macally Suction Cup Mount,155.35,13,0.0,0.0,0.006842731410092289,0.4399998826663068,2014,1,January,0.0
2014-01-26,Home Office,Alexandria,Virginia,South,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12.42,3,0.0,4.4712,0.0005290211571357162,0.4402979635804216,2014,1,January,0.36
2014-01-26,Home Office,Alexandria,Virginia,South,Technology,Phones,Jabra SPEAK 410,187.98,2,0.0,52.6344,0.008284110865447867,0.44350885342715046,2014,1,January,0.28
2015-11-03,Corporate,Haltom City,Texas,Central,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",6.608,2,0.2,2.1476,0.0002722851045912286,0.4401430564387064,2015,11,November,0.32500000000000007
2017-06-30,Consumer,New York City,New York,East,Office Supplies,Storage,Steel Personal Filing/Posting Tote,248.57,7,0.0,67.1139,0.010960579795879818,0.4444741563874129,2017,6,June,0.27
2017-06-30,Consumer,New York City,New York,East,Furniture,Furnishings,"Executive Impressions 14""",22.23,1,0.0,9.7812,0.0009623626360519967,0.4406519646660249,2017,6,June,0.44
2016-05-05,Home Office,Los Angeles,California,West,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",5.98,1,0.0,1.0166,0.0002445441821896564,0.440067656207479,2016,5,May,0.16999999999999998
2016-05-05,Home Office,Los Angeles,California,West,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246.168,3,0.2,21.5397,0.010854475185038136,0.4414358670699923,2016,5,May,0.0875
2016-09-08,Consumer,Wheeling,Illinois,Central,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14.136,2,0.6,-7.7748,0.0006048227858635793,0.43948156107678726,2016,9,September,-0.55
2016-09-08,Consumer,Wheeling,Illinois,Central,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601.47,3,0.5,-300.735,0.026549387941604122,0.41995082118251825,2016,9,September,-0.5
2017-11-24,Corporate,Summerville,South Carolina,South,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,79.1,2,0.0,39.55,0.0034745063573536146,0.44263655741877606,2017,11,November,0.5
2017-11-24,Corporate,Summerville,South Carolina,South,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",327.84,8,0.0,157.3632,0.0144622086474286,0.45049079483843746,2017,11,November,0.48000000000000004
2017-05-13,Corporate,Columbus,Indiana,Central,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,2,0.0,81.432,0.007974013293379337,0.4454286993146779,2017,5,May,0.45
2017-05-13,Corporate,Columbus,Indiana,Central,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,914.97,3,0.0,411.7365,0.04039776242073296,0.46744906684380494,2017,5,May,0.44999999999999996
2017-05-13,Corporate,Columbus,Indiana,Central,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,587.97,3,0.0,158.7519,0.02595304645685695,0.4505833751223503,2017,5,May,0.27
2017-05-13,Corporate,Columbus,Indiana,Central,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,530.34,2,0.0,95.4612,0.02340733091863623,0.44636398218287865,2017,5,May,0.18
2017-05-13,Corporate,Columbus,Indiana,Central,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),14.94,3,0.0,7.3206,0.0006403382342885221,0.4404879241629674,2017,5,May,0.49
2017-04-23,Consumer,New York City,New York,East,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,121.94,2,0.0,35.3626,0.005366896668951317,0.44235739656268275,2017,4,April,0.29000000000000004
2017-04-23,Consumer,New York City,New York,East,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors",122.71,7,0.0,36.813,0.005400910220303563,0.4424540901925432,2017,4,April,0.30000000000000004
2016-06-04,Consumer,New York City,New York,East,Office Supplies,Paper,Easy-staple paper,14.94,3,0.0,7.0218,0.0006403382342885221,0.4404680041018792,2016,6,June,0.47000000000000003
2016-06-04,Consumer,New York City,New York,East,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349.85,3,0.0,364.4595,0.05960790944938862,0.4642972571782553,2016,6,June,0.27
2016-06-04,Consumer,New York City,New York,East,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136.784,1,0.2,5.1294,0.0060226072615133215,0.44034184371498736,2016,6,June,0.037500000000000006
2016-06-04,Consumer,New York City,New York,East,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61.12,4,0.0,20.7808,0.002680267846557007,0.4413852735815056,2016,6,June,0.34
2014-12-16,Corporate,Jacksonville,Florida,South,Office Supplies,Binders,Avery Binder Labels,1.167,1,0.7,-0.8558,3.193739951645982e-05,0.43994282915800936,2014,12,December,-0.7333333333333333
2016-03-04,Home Office,San Diego,California,West,Office Supplies,Art,Berol Giant Pencil Sharpener,16.99,1,0.0,4.9271,0.0007308937930834635,0.44032835700696143,2016,3,March,0.29000000000000004
2014-11-25,Corporate,Arlington,Texas,Central,Technology,Accessories,KeyTronic KT400U2 - Keyboard - Black,24.672,3,0.2,0.0,0.0010702341846262635,0.4399998826663068,2014,11,November,0.0
2014-11-25,Corporate,Arlington,Texas,Central,Office Supplies,Labels,Avery 520,2.52,1,0.2,0.882,9.170406832112113e-05,0.44005868284662736,2014,11,November,0.35
2014-11-25,Corporate,Arlington,Texas,Central,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1218.735,5,0.3,-121.8735,0.05381610842919411,0.4318749577498704,2014,11,November,-0.10000000000000002
2014-11-25,Corporate,Arlington,Texas,Central,Office Supplies,Labels,Avery 52,5.904,2,0.2,1.9926,0.00024118700049774634,0.44013272307368406,2014,11,November,0.33749999999999997
2014-11-25,Corporate,Arlington,Texas,Central,Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,15.696,3,0.2,5.1012,0.0006737333574343639,0.440339963709222,2014,11,November,0.325
2014-11-25,Corporate,Arlington,Texas,Central,Furniture,Furnishings,"Master Caster Door Stop, Brown",6.096,3,0.6,-3.9624,0.00024966830161415063,0.4397357218562136,2014,11,November,-0.65
2016-04-28,Corporate,Los Angeles,California,West,Furniture,Chairs,"Global Stack Chair without Arms, Black",41.568,2,0.2,2.598,0.0018165886828698389,0.4401730831974551,2016,4,April,0.0625
2014-04-26,Corporate,Los Angeles,California,West,Furniture,Chairs,Bevis Steel Folding Chairs,230.28,3,0.2,23.028,0.010152647517655683,0.4415350873742679,2014,4,April,0.09999999999999999
2014-04-26,Corporate,Los Angeles,California,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",18.288,6,0.2,5.715,0.0007882309225058215,0.44038088383471036,2014,4,April,0.3125
2017-04-01,Consumer,San Francisco,California,West,Office Supplies,Labels,Avery 498,5.78,2,0.0,2.7166,0.00023570949352673528,0.44018098988836896,2017,4,April,0.47000000000000003
2017-04-01,Consumer,San Francisco,California,West,Office Supplies,Binders,Fellowes Binding Cases,121.68,13,0.2,38.025,0.00535541157368952,0.4425348904403306,2017,4,April,0.31249999999999994
2017-12-22,Corporate,Carlsbad,New Mexico,West,Office Supplies,Art,Design Ebony Sketching Pencil,4.17,3,0.0,1.0842,0.0001645902497902203,0.44007216288796613,2017,12,December,0.26
2017-12-22,Corporate,Carlsbad,New Mexico,West,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",67.04,4,0.2,6.704,0.002941774630979472,0.4404468173702399,2017,12,December,0.09999999999999999
2017-12-22,Corporate,Carlsbad,New Mexico,West,Office Supplies,Storage,Eldon Simplefile Box Office,37.32,3,0.0,10.4496,0.0016289398956693946,0.440696524802676,2017,12,December,0.28
2017-12-22,Corporate,Carlsbad,New Mexico,West,Office Supplies,Labels,Avery 517,18.45,5,0.0,8.6715,0.0007953870203227877,0.44057798443915225,2017,12,December,0.47000000000000003
2014-12-03,Corporate,Saint Louis,Missouri,Central,Office Supplies,Paper,Xerox 214,25.92,4,0.0,12.4416,0.0011253626418828912,0.4408293252099306,2014,12,December,0.4799999999999999
2017-10-22,Home Office,New York City,New York,East,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.968,4,0.2,3919.9888,0.4947215385645645,0.7013332707553636,2017,10,October,0.35
2017-10-22,Home Office,New York City,New York,East,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.6,8,0.0,647.892,0.1059789815688958,0.483192815124633,2017,10,October,0.27
2017-10-22,Home Office,New York City,New York,East,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.9,5,0.0,28.755,0.0028030700189716103,0.44191688854512484,2017,10,October,0.45
2017-10-22,Home Office,New York City,New York,East,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,1,0.0,0.5299,0.002321137752409264,0.4400352094413089,2017,10,October,0.01
2017-11-13,Corporate,Springfield,Ohio,East,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,60.864,4,0.2,9.1296,0.0026689594450684676,0.4406085245328085,2017,11,November,0.15
2017-11-13,Corporate,Springfield,Ohio,East,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,652.995,7,0.7,-935.9595,0.02882542460838917,0.377602391314,2017,11,November,-1.4333333333333333
2017-11-13,Corporate,Springfield,Ohio,East,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11.22,10,0.7,-7.48,0.0004760130251581895,0.439501214470391,2017,11,November,-0.6666666666666666
2015-09-10,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Paper,Xerox 1952,14.94,3,0.0,7.0218,0.0006403382342885221,0.4404680041018792,2015,9,September,0.47000000000000003
2017-05-15,Consumer,Seattle,Washington,West,Furniture,Furnishings,24-Hour Round Wall Clock,39.96,2,0.0,17.1828,0.0017455577860199531,0.4411454061792456,2017,5,May,0.43
2017-05-15,Consumer,Seattle,Washington,West,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,42.624,2,0.2,4.2624,0.0018632358390100626,0.4402840435377335,2017,5,May,0.1
2017-05-15,Consumer,Seattle,Washington,West,Furniture,Chairs,SAFCO Arco Folding Chair,220.96,1,0.2,24.858,0.009740951025963559,0.4416570877484024,2017,5,May,0.1125
2015-07-05,Corporate,Fayetteville,North Carolina,South,Furniture,Furnishings,Stackable Trays,4.928,2,0.2,0.7392,0.0001980737198226913,0.4400491628174326,2015,7,July,0.15
2015-07-05,Corporate,Fayetteville,North Carolina,South,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,7.23,5,0.7,-5.784,0.00029976098633291334,0.4396142814837965,2015,7,July,-0.7999999999999999
2015-08-15,Corporate,Los Angeles,California,West,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323.1,2,0.0,61.389,0.014252826526117372,0.4440924952169853,2015,8,August,0.19
2017-06-12,Consumer,New York City,New York,East,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",19.04,4,0.0,9.3296,0.0008214493518784049,0.44062185790703084,2017,6,June,0.49
2017-06-12,Consumer,New York City,New York,East,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,0.0005602959550024569,0.44028432353859215,2017,6,June,0.325
2017-06-12,Consumer,New York City,New York,East,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,64.14,3,0.0,16.6764,0.0028136716453671154,0.44111164607571457,2017,6,June,0.26
2017-06-12,Consumer,New York City,New York,East,Furniture,Chairs,Safco Contoured Stacking Chairs,858.24,4,0.1,143.04,0.03789180298149539,0.4495359119101298,2017,6,June,0.16666666666666666
2015-02-20,Consumer,Hot Springs,Arkansas,South,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,1,0.0,2.999,0.0013051485561733358,0.4401998166127709,2015,2,February,0.1
2016-12-29,Consumer,Aurora,Illinois,Central,Office Supplies,Paper,White Computer Printout Paper by Universal,186.048,6,0.2,67.4424,0.00819876777296405,0.4444960564545731,2016,12,December,0.36250000000000004
2016-04-17,Home Office,Raleigh,North Carolina,South,Technology,Phones,Motorola L804,36.792,1,0.2,4.1391,0.0016056163175992828,0.44027582351252537,2016,4,April,0.11249999999999999
2016-04-17,Home Office,Raleigh,North Carolina,South,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",18.624,8,0.2,6.2856,0.0008030731994595289,0.4404189239513667,2016,4,April,0.3375
2014-09-07,Consumer,Tulsa,Oklahoma,Central,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",57.69,3,0.0,23.6529,0.0025287529359879096,0.44157674750202563,2014,9,September,0.41
2014-09-07,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",42.81,3,0.0,20.1207,0.001871452099466579,0.4413412667798847,2014,9,September,0.47
2014-09-07,Consumer,Tulsa,Oklahoma,Central,Office Supplies,Paper,Xerox 2000,12.96,2,0.0,6.2208,0.0005528748165256032,0.4404146039381187,2014,9,September,0.4799999999999999
2014-09-07,Consumer,Tulsa,Oklahoma,Central,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",821.88,6,0.0,213.6888,0.03628565658257633,0.4542458463539288,2014,9,September,0.26
2014-09-07,Consumer,Tulsa,Oklahoma,Central,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0.0,28.3095,0.004611972522704708,0.44188718845404457,2014,9,September,0.27
2016-09-26,Corporate,Hesperia,California,West,Furniture,Bookcases,Bestar Classic Bookcase,424.9575,5,0.15,19.998,0.01875222302853481,0.4413330867547993,2016,9,September,0.04705882352941177
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Binders,Avery Non-Stick Binders,10.776,3,0.2,3.5022,0.0004564000163265046,0.44023336338231434,2017,9,September,0.325
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",11.784,3,0.2,4.2717,0.0005009268471876271,0.4402846635396348,2017,9,September,0.3625
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,0.0,80.7912,0.0072637043248804795,0.44538597918366946,2017,9,September,0.49000000000000005
2017-09-17,Corporate,Provo,Utah,West,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0.0,77.5764,0.05709399879035443,0.44517165852641943,2017,9,September,0.060000000000000005
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2,0.2,8.9544,0.0011105203649291837,0.44059684449698977,2017,9,September,0.35
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",261.74,2,0.0,65.435,0.011542344044333174,0.44436222937750336,2017,9,September,0.25
2017-09-17,Corporate,Provo,Utah,West,Office Supplies,Labels,Avery 514,14.4,5,0.0,7.056,0.0006164845748986351,0.44047028410887124,2017,9,September,0.49
2016-08-16,Consumer,San Francisco,California,West,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1042,0.00046011058556493146,0.4403401637098353,2016,8,August,0.47
2015-12-24,Corporate,Gilbert,Arizona,West,Furniture,Chairs,SAFCO Arco Folding Chair,883.84,4,0.2,99.432,0.03902264313034929,0.44662870299468915,2015,12,December,0.1125
2017-11-28,Corporate,New York City,New York,East,Technology,Phones,Google Nexus 5,1979.89,11,0.0,494.9725,0.08743894567532272,0.4729981505276616,2017,11,November,0.25
2017-11-28,Corporate,New York City,New York,East,Office Supplies,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",79.96,2,0.0,35.982,0.0035124955186041753,0.44239869002264937,2017,11,November,0.45
2017-04-14,Home Office,Springfield,Missouri,Central,Office Supplies,Binders,Acco 3-Hole Punch,8.76,2,0.0,4.2048,0.0003673463546042598,0.4402802035259574,2017,4,April,0.48
2016-05-01,Consumer,Memphis,Tennessee,South,Office Supplies,Labels,Avery 499,3.984,1,0.2,1.2948,0.00015637398933370368,0.4400862029310223,2016,5,May,0.325
2016-05-01,Consumer,Memphis,Tennessee,South,Furniture,Tables,Bevis 44 x 96 Conference Tables,370.62,3,0.4,-142.071,0.01635194855242743,0.43052845362059106,2016,5,May,-0.3833333333333333
2016-05-01,Consumer,Memphis,Tennessee,South,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.742,2,0.7,-2.0108,0.00010151057273696356,0.4398658289218753,2016,5,May,-0.7333333333333334
2016-10-01,Consumer,Amarillo,Texas,Central,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.512,3,0.2,20.8719,0.003492705815999232,0.4413913469334639,2016,10,October,0.2625
